vote_id,boletin,fecha,minority_share_binary,binary_participation_share,spread_1d,midpoint_1d,gmp,apre,cluster_id,resultado,descripcion,url_original,project_title,project_initiative,project_origin_chamber,project_stage,topic_primary_internal,topic_secondary_internal,topic_confidence_internal,topic_validation_status,n_affirmative,n_against,n_abstention,n_no_vote,n_excused,n_binary,minority_share_binary_observed,alignment_binary_summary,alignment_yes_share_gap,alignment_groups_binary_n3plus,party_binary_summary,party_yes_share_gap,party_groups_binary_n2plus,caucus_binary_summary,caucus_yes_share_gap,caucus_groups_binary_n2plus,abs_spread_1d,spread_1d_display,midpoint_1d_display,d1_display_multiplier,rank_abs_spread_1d,rank_bill_diverse_d1
89843,12786-12,2026-08-18,0.423729,0.76129,0.374459147453308,-0.461775422096252,0.83005291223526,0.86,bill:12786-12,Unánime,Boletín N°12786-12,,"Modifica la ley N°20.380, sobre Protección de los animales, para regular las carreras de perros",,,,Medio ambiente,Agricultura y mundo rural,0.97,internal_not_external_validated,50,68,10,27,0,118,0.423729,no_alineado: 9S/9N (50.0% S) | oficialismo: 40S/5N (88.9% S) | oposicion: 1S/54N (1.8% S),0.870707,3,Frente Amplio: 0S/10N (0.0% S) | Independientes: 5S/13N (27.8% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 0S/6N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 0S/3N (0.0% S) | Partido Republicano: 20S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 2S/9N (18.2% S) | Renovación Nacional: 3S/4N (42.9% S) | Unión Demócrata Independiente: 10S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 1S/7N (12.5% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 23S/0N (100.0% S) | Comité Partido de la Gente: 1S/9N (10.0% S) | Frente Amplio: 0S/12N (0.0% S) | Partido Por la Democracia e Independientes: 0S/8N (0.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 5S/4N (55.6% S) | Socialista, Liberal, Radical e Independientes: 0S/15N (0.0% S) | Unión Demócrata Independiente: 10S/1N (90.9% S)",1.0,11,0.374459147453308,-0.374459147453308,0.461775422096252,-1.0,236,
88506,10634-29,2026-03-25,0.118881,0.922581,-0.370000004768372,-1,0.730648636817932,0,bill:10634-29,Aprobado,Boletín N°10634-29,,"Modifica la ley N° 20.019, que Regula las Sociedades Anónimas Deportivas Profesionales, en materia de fiscalización, de conflictos de interés, y de fomento de la participación de los hinchas en la propiedad de las mismas",,,,Deportes,Economía y hacienda,0.97,internal_not_external_validated,126,17,6,6,0,143,0.118881,no_alineado: 15S/7N (68.2% S) | oficialismo: 49S/10N (83.1% S) | oposicion: 62S/0N (100.0% S),0.318182,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 22S/1N (95.7% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 1S/7N (12.5% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 4S/5N (44.4% S) | Unión Demócrata Independiente: 6S/3N (66.7% S),0.875,14,"Comité Comunista e Independientes: 11S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 1S/7N (12.5% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 14S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 7S/7N (50.0% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 9S/3N (75.0% S)",0.875,11,0.370000004768372,0.370000004768372,1.0,-1.0,237,
88931,18216-05,2026-05-20,0.453947,0.980645,0.364537268877029,-0.128250390291214,0.839165806770325,0.898550724637681,bill:18216-05,Aprobado,Boletín N°18216-05,,Para la reconstrucción nacional y el desarrollo económico y social,,Cámara de Diputados,,,,,internal_not_external_validated,83,69,0,3,0,152,0.453947,no_alineado: 10S/12N (45.5% S) | oficialismo: 67S/0N (100.0% S) | oposicion: 6S/57N (9.5% S),0.904762,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 2S/13N (13.3% S) | Independientes: 11S/14N (44.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 2S/5N (28.6% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 2S/12N (14.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 4S/6N (40.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 2S/15N (11.8% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 16S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/14N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.364537268877029,-0.364537268877029,0.128250390291214,-1.0,238,
89382,18399-06,2026-07-13,0.130435,0.593548,0.356730222702026,-0.857229769229889,0.808378398418427,0,bill:18399-06,Unánime,Boletín N°18399-06,,Declara feriado regional el 10 de agosto de los años 2026 y 2027 en reemplazo de los feriados que indica,,Cámara de Diputados,,,,,internal_not_external_validated,12,80,42,21,0,92,0.130435,no_alineado: 0S/19N (0.0% S) | oficialismo: 12S/6N (66.7% S) | oposicion: 0S/55N (0.0% S),0.666667,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 2S/13N (13.3% S) | Partido Comunista: 0S/6N (0.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 0S/6N (0.0% S) | Partido Por la Democracia: 0S/3N (0.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 0S/13N (0.0% S) | Renovación Nacional: 2S/1N (66.7% S) | Unión Demócrata Independiente: 7S/1N (87.5% S),0.875,12,"Comité Comunista e Independientes: 0S/10N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/9N (0.0% S) | Comité Partido Nacional Libertarios: 0S/6N (0.0% S) | Comité Partido de la Gente: 0S/12N (0.0% S) | Frente Amplio: 0S/14N (0.0% S) | Partido Por la Democracia e Independientes: 0S/8N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 2S/4N (33.3% S) | Socialista, Liberal, Radical e Independientes: 0S/14N (0.0% S) | Unión Demócrata Independiente: 9S/2N (81.8% S)",0.818182,9,0.356730222702026,-0.356730222702026,0.857229769229889,-1.0,239,
88813,14309-04,2026-05-11,0.417266,0.896774,-0.351209580898285,0.00671995570883155,0.825082540512085,0.741379310344828,bill:14309-04,Unánime,Boletín N°14309-04,,Establece un sistema de subvenciones para la modalidad educativa de reingreso,,,,Educación,Economía y hacienda,0.97,internal_not_external_validated,58,81,0,16,0,139,0.417266,no_alineado: 10S/7N (58.8% S) | oficialismo: 0S/65N (0.0% S) | oposicion: 48S/9N (84.2% S),0.842105,3,Frente Amplio: 12S/0N (100.0% S) | Independientes: 12S/11N (52.2% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/6N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/28N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 8S/0N (100.0% S) | Partido de la Gente: 10S/1N (90.9% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/12N (0.0% S),1.0,13,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/9N (0.0% S) | Comité Partido Nacional Libertarios: 0S/6N (0.0% S) | Comité Partido Republicano: 0S/31N (0.0% S) | Comité Partido de la Gente: 10S/0N (100.0% S) | Frente Amplio: 14S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/14N (0.0% S) | Socialista, Liberal, Radical e Independientes: 13S/0N (100.0% S) | Unión Demócrata Independiente: 0S/17N (0.0% S)",1.0,11,0.351209580898285,0.351209580898285,-0.00671995570883155,-1.0,240,
88692,18156-04,2026-04-21,0.471831,0.916129,-0.349862515926361,-0.379869759082794,0.818702161312103,0.880597014925373,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,75,67,7,6,0,142,0.471831,no_alineado: 13S/9N (59.1% S) | oficialismo: 4S/55N (6.8% S) | oposicion: 58S/3N (95.1% S),0.883023,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 14S/10N (58.3% S) | Partido Comunista: 7S/1N (87.5% S) | Partido Demócrata Cristiano: 6S/1N (85.7% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 0S/26N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 13S/1N (92.9% S) | Renovación Nacional: 3S/6N (33.3% S) | Unión Demócrata Independiente: 1S/9N (10.0% S),1.0,14,"Comité Comunista e Independientes: 11S/1N (91.7% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 8S/2N (80.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/29N (0.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 3S/10N (23.1% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 1S/13N (7.1% S)",1.0,11,0.349862515926361,0.349862515926361,0.379869759082794,-1.0,241,
88871,18155-25,2026-05-13,0.376923,0.83871,0.348159641027451,0.0937724635004997,0.834868252277374,0.693877551020408,bill:18155-25,Aprobado,Boletín N°18155-25,,Modifica el Código Penal para establecer nuevas agravantes por delitos cometidos contra la comunidad educativa y en recintos educacionales,,Cámara de Diputados,,,,,internal_not_external_validated,81,49,12,13,0,130,0.376923,no_alineado: 10S/9N (52.6% S) | oficialismo: 62S/0N (100.0% S) | oposicion: 9S/40N (18.4% S),0.816327,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/14N (0.0% S) | Independientes: 11S/7N (61.1% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 5S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Republicano: 28S/0N (100.0% S) | Partido Social Cristiano: 2S/0N (100.0% S) | Partido Socialista: 0S/10N (0.0% S) | Partido de la Gente: 2S/9N (18.2% S) | Renovación Nacional: 9S/0N (100.0% S) | Unión Demócrata Independiente: 11S/0N (100.0% S),1.0,12,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/1N (87.5% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 31S/0N (100.0% S) | Comité Partido de la Gente: 1S/9N (10.0% S) | Frente Amplio: 0S/16N (0.0% S) | Partido Por la Democracia e Independientes: 2S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/11N (0.0% S) | Unión Demócrata Independiente: 15S/0N (100.0% S)",1.0,11,0.348159641027451,-0.348159641027451,-0.0937724635004997,-1.0,242,
88705,18156-04,2026-04-21,0.416107,0.96129,-0.346684336662292,0.0245481133460999,0.811059296131134,0.693548387096774,bill:18156-04,Unánime,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,62,87,0,6,0,149,0.416107,no_alineado: 12S/10N (54.5% S) | oficialismo: 0S/66N (0.0% S) | oposicion: 50S/11N (82.0% S),0.819672,3,Evolución Política: 0S/2N (0.0% S) | Frente Amplio: 13S/0N (100.0% S) | Independientes: 13S/12N (52.0% S) | Partido Comunista: 8S/0N (100.0% S) | Partido Demócrata Cristiano: 0S/7N (0.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 3S/1N (75.0% S) | Partido Republicano: 0S/27N (0.0% S) | Partido Social Cristiano: 0S/3N (0.0% S) | Partido Socialista: 9S/0N (100.0% S) | Partido de la Gente: 12S/2N (85.7% S) | Renovación Nacional: 0S/10N (0.0% S) | Unión Demócrata Independiente: 0S/13N (0.0% S),1.0,14,"Comité Comunista e Independientes: 12S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/10N (0.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 0S/30N (0.0% S) | Comité Partido de la Gente: 12S/1N (92.3% S) | Frente Amplio: 15S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/1N (90.0% S) | Por definir: 0S/3N (0.0% S) | Renovación Nacional, Evopoli e Independientes: 0S/15N (0.0% S) | Socialista, Liberal, Radical e Independientes: 14S/0N (100.0% S) | Unión Demócrata Independiente: 0S/18N (0.0% S)",1.0,11,0.346684336662292,0.346684336662292,-0.0245481133460999,-1.0,243,
88706,18156-04,2026-04-21,0.439189,0.954839,0.338119506835938,-0.0782348066568375,0.816001117229462,0.8,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,83,65,1,6,0,148,0.439189,no_alineado: 10S/12N (45.5% S) | oficialismo: 65S/1N (98.5% S) | oposicion: 8S/52N (13.3% S),0.851515,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 11S/14N (44.0% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 6S/1N (85.7% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Por la Democracia: 0S/4N (0.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/8N (0.0% S) | Partido de la Gente: 2S/12N (14.3% S) | Renovación Nacional: 9S/1N (90.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 8S/2N (80.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 0S/10N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 14S/1N (93.3% S) | Socialista, Liberal, Radical e Independientes: 0S/13N (0.0% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.338119506835938,-0.338119506835938,0.0782348066568375,-1.0,244,
88761,17405-07,2026-05-05,0.359375,0.825806,0.336096912622452,0.249534383416176,0.803795397281647,0.826086956521739,bill:17405-07,Aprobado,Boletín N°17405-07,,"Regula la prestación de servicios de cuidado de vehículos y limpieza de parabrisas en la vía pública, y sanciona el ejercicio no autorizado de dichas actividades",,,,Seguridad,Constitución y justicia,0.94,internal_not_external_validated,82,46,17,10,0,128,0.359375,no_alineado: 21S/1N (95.5% S) | oficialismo: 55S/2N (96.5% S) | oposicion: 6S/43N (12.2% S),0.842463,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 0S/14N (0.0% S) | Independientes: 10S/7N (58.8% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 3S/2N (60.0% S) | Partido Nacional Libertario: 7S/1N (87.5% S) | Partido Republicano: 23S/0N (100.0% S) | Partido Social Cristiano: 2S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 9S/1N (90.0% S) | Unión Demócrata Independiente: 11S/0N (100.0% S),1.0,12,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 3S/4N (42.9% S) | Comité Partido Nacional Libertarios: 7S/1N (87.5% S) | Comité Partido Republicano: 26S/0N (100.0% S) | Comité Partido de la Gente: 13S/0N (100.0% S) | Frente Amplio: 0S/16N (0.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 12S/2N (85.7% S) | Socialista, Liberal, Radical e Independientes: 3S/10N (23.1% S) | Unión Demócrata Independiente: 15S/0N (100.0% S)",1.0,10,0.336096912622452,-0.336096912622452,-0.249534383416176,-1.0,245,
88684,18156-04,2026-04-21,0.362963,0.870968,0.331561297178268,0.0525725111365318,0.817172467708588,0.63265306122449,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,86,49,14,6,0,135,0.362963,no_alineado: 10S/12N (45.5% S) | oficialismo: 66S/0N (100.0% S) | oposicion: 10S/37N (21.3% S),0.787234,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/12N (0.0% S) | Independientes: 12S/7N (63.2% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 8S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/8N (0.0% S) | Partido de la Gente: 2S/12N (14.3% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,12,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 9S/0N (100.0% S) | Comité Partido Nacional Libertarios: 8S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 0S/14N (0.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 1S/10N (9.1% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,10,0.331561297178268,-0.331561297178268,-0.0525725111365318,-1.0,246,
89543,18384-08,2026-07-22,0.033058,0.780645,0.330000042915344,1,0.651669561862946,0,bill:18384-08,Aprobado,Boletín N°18384-08,,Ley de protección tarifaria eléctrica,,Cámara de Diputados,,,,,internal_not_external_validated,117,4,8,26,0,121,0.033058,no_alineado: 17S/0N (100.0% S) | oficialismo: 63S/0N (100.0% S) | oposicion: 37S/4N (90.2% S),0.097561,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 10S/0N (100.0% S) | Independientes: 17S/1N (94.4% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 5S/2N (71.4% S) | Partido Nacional Libertario: 5S/0N (100.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Socialista: 6S/1N (85.7% S) | Partido de la Gente: 12S/0N (100.0% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),0.285714,12,"Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 7S/3N (70.0% S) | Comité Partido Nacional Libertarios: 5S/0N (100.0% S) | Comité Partido Republicano: 29S/0N (100.0% S) | Comité Partido de la Gente: 11S/0N (100.0% S) | Frente Amplio: 12S/0N (100.0% S) | Partido Por la Democracia e Independientes: 9S/0N (100.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 8S/1N (88.9% S) | Unión Demócrata Independiente: 16S/0N (100.0% S)",0.3,10,0.330000042915344,-0.330000042915344,-1.0,-1.0,247,
88702,18156-04,2026-04-21,0.395833,0.929032,0.328745514154434,0.0660095885396004,0.801213800907135,0.649122807017544,bill:18156-04,Aprobado,Boletín N°18156-04,,"Establece medidas de seguridad, orden y respeto para la comunidad educativa",,Cámara de Diputados,,,,,internal_not_external_validated,87,57,4,7,0,144,0.395833,no_alineado: 9S/12N (42.9% S) | oficialismo: 66S/0N (100.0% S) | oposicion: 12S/45N (21.1% S),0.789474,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 13S/11N (54.2% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Nacional Libertario: 7S/0N (100.0% S) | Partido Por la Democracia: 1S/3N (25.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 3S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 2S/12N (14.3% S) | Renovación Nacional: 10S/0N (100.0% S) | Unión Demócrata Independiente: 13S/0N (100.0% S),1.0,13,"Comité Comunista e Independientes: 0S/12N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 7S/0N (100.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 1S/12N (7.7% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 2S/8N (20.0% S) | Por definir: 3S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/10N (0.0% S) | Unión Demócrata Independiente: 18S/0N (100.0% S)",1.0,11,0.328745514154434,-0.328745514154434,-0.0660095885396004,-1.0,248,
89354,18384-08,2026-07-08,0.44697,0.851613,0.322686672210693,-0.082917109131813,0.808810114860535,0.830508474576271,bill:18384-08,Aprobado,Boletín N°18384-08,,Ley de protección tarifaria eléctrica,,Cámara de Diputados,,,,,internal_not_external_validated,73,59,0,23,0,132,0.44697,no_alineado: 7S/11N (38.9% S) | oficialismo: 59S/0N (100.0% S) | oposicion: 7S/48N (12.7% S),0.872727,3,Evolución Política: 2S/0N (100.0% S) | Frente Amplio: 0S/13N (0.0% S) | Independientes: 13S/8N (61.9% S) | Partido Comunista: 0S/8N (0.0% S) | Partido Cristiano de Chile: 2S/0N (100.0% S) | Partido Demócrata Cristiano: 0S/6N (0.0% S) | Partido Liberal de Chile: 0S/2N (0.0% S) | Partido Nacional Libertario: 6S/0N (100.0% S) | Partido Por la Democracia: 2S/0N (100.0% S) | Partido Republicano: 23S/0N (100.0% S) | Partido Socialista: 0S/9N (0.0% S) | Partido de la Gente: 1S/11N (8.3% S) | Renovación Nacional: 11S/0N (100.0% S) | Unión Demócrata Independiente: 12S/0N (100.0% S),1.0,14,"Comité Comunista e Independientes: 0S/11N (0.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 0S/8N (0.0% S) | Comité Partido Nacional Libertarios: 6S/0N (100.0% S) | Comité Partido Republicano: 25S/0N (100.0% S) | Comité Partido de la Gente: 0S/11N (0.0% S) | Frente Amplio: 0S/15N (0.0% S) | Partido Por la Democracia e Independientes: 7S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 15S/0N (100.0% S) | Socialista, Liberal, Radical e Independientes: 0S/14N (0.0% S) | Unión Demócrata Independiente: 17S/0N (100.0% S)",1.0,11,0.322686672210693,-0.322686672210693,0.082917109131813,-1.0,249,
88502,10634-29,2026-03-25,0.137681,0.890323,-0.319999933242798,-1,0.722515285015106,0,bill:10634-29,Aprobado,Boletín N°10634-29,,"Modifica la ley N° 20.019, que Regula las Sociedades Anónimas Deportivas Profesionales, en materia de fiscalización, de conflictos de interés, y de fomento de la participación de los hinchas en la propiedad de las mismas",,,,Deportes,Economía y hacienda,0.97,internal_not_external_validated,119,19,11,6,0,138,0.137681,no_alineado: 14S/8N (63.6% S) | oficialismo: 43S/11N (79.6% S) | oposicion: 62S/0N (100.0% S),0.363636,3,Evolución Política: 1S/1N (50.0% S) | Frente Amplio: 14S/0N (100.0% S) | Independientes: 22S/2N (91.7% S) | Partido Comunista: 7S/0N (100.0% S) | Partido Demócrata Cristiano: 7S/0N (100.0% S) | Partido Liberal de Chile: 2S/0N (100.0% S) | Partido Nacional Libertario: 0S/8N (0.0% S) | Partido Por la Democracia: 4S/0N (100.0% S) | Partido Republicano: 27S/0N (100.0% S) | Partido Social Cristiano: 2S/0N (100.0% S) | Partido Socialista: 10S/0N (100.0% S) | Partido de la Gente: 14S/0N (100.0% S) | Renovación Nacional: 0S/5N (0.0% S) | Unión Demócrata Independiente: 5S/3N (62.5% S),1.0,14,"Comité Comunista e Independientes: 11S/0N (100.0% S) | Comité Democracia Cristiana, Federación Regionalista Verde Social e Independientes: 10S/0N (100.0% S) | Comité Partido Nacional Libertarios: 0S/8N (0.0% S) | Comité Partido Republicano: 30S/0N (100.0% S) | Comité Partido de la Gente: 14S/0N (100.0% S) | Frente Amplio: 16S/0N (100.0% S) | Partido Por la Democracia e Independientes: 10S/0N (100.0% S) | Por definir: 2S/0N (100.0% S) | Renovación Nacional, Evopoli e Independientes: 2S/7N (22.2% S) | Socialista, Liberal, Radical e Independientes: 15S/0N (100.0% S) | Unión Demócrata Independiente: 9S/4N (69.2% S)",1.0,11,0.319999933242798,0.319999933242798,1.0,-1.0,250,
